TweetID;Label;tweet
54912450969079808;2b;ERROR
54913018949148676;4;ERROR
54913780441808896;4;ERROR
54916550070763521;2b;$BIDU flying, $GOOG not even trying... makes sense to buy 90X PE in this market over 22X PE eh. Nearing stop on $BIDU short, bastard!
54916660540342272;4;52-Week Highs and Lows - Highs: $BIDU $PNRA $SINA Lows: $BIS $BCDS $DEER #stockpicks #nasdaq
54917241354985472;2a;Which stocks are on the most Charlie Sheen crack ? $MCP $PCLN $NFLX $OPEN $BIDU ? any other candidates ? $$
54918692986830848;2b;Took another 1/4 off $BIDU @  140.95 for $14.32 profit per share
54919192570372096;4;ERROR
54919387584544768;4;long $BIDU @ 140.97 with a $1 stop
54919591184433152;4;$BIDU looks incredibly strong here.
54919658482053120;4;Featured stock $BIDU is another of my favorites.  It's up ~$15.78 (or ~12.5%) from my 3/20 buy point.  Up again today.  Nice.  $$
54919854322491392;4;$BIDU the beast
54919919569080320;2b;Stopped on $BIDU short, hot damn...
54920717644476416;4;ERROR
54921601417883648;4;ERROR
54923423767478273;0;ERROR
54924836841074689;4;I missed $BIDU earlier today. Its now moving sideways and might present a good long. Looking to buy on the pullbacks
54925690029604864;2b;ERROR
54926491930202113;4;ERROR
54926528718454784;2a;$BIDU : Still have those BIDU $140 calls ? http://bit.ly/i1kfCu
54927008538435584;2a;@pennystockbull should we get more $bidu puts?
54927782328811520;4;ERROR
54927807020675072;2a;ERROR
54930862407553024;4;ERROR
54931746487152640;4;ERROR
54932509980495872;4;Lots of Leaders up over 1% today $WMT $NFLX $AMZN $BIDU $SINA
54933558908825601;2a;ERROR
54934337552007168;0;ERROR
54934516397113344;4;ERROR
54945366197534720;0;Closing up $BIDU calls here.
54962859460935680;4;$BIDU http://chart.ly/hh68rtt Updated. When a wedge is resolved, this is one result. Outstanding ^ move with continued follow thru
54970442980659201;0;$bidu head&shoulders break results in quick short scalp trade down to VWAP http://twitpic.com/4gyjo0
54979553252216833;2a;ERROR
54980253063454720;4;Chinese internet play: $BIDU(48B), Tecent(40B+?),Alibaba(68B), $YOKU(5.16B). $SINA has 7B, $SOHU has 3.67B.
54981203626958849;4;$SOHU is no.3 in weibo in China, no.2 is tencent. $BIDU will re-release their weibo again in May. $SINA is far ahead!
54982205646184448;0;Stocks Lose Steam and Market Rally Pauses With Baidu.com (BIDU) and Mastercard ...  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
54984237245415424;4;ERROR
54985521440620544;4;In China, weibo is more than twitter, it's twitter+mini facebook,  $SINA, Tencent, $SOHU, $BIDU all have weibo, $SINA is no.1 at 110m users
54987301633265664;2a;"#PutCallRatio Tech &gt;&gt;&gt;&gt; $AAPL at 0.80, $GOOG at 0.71, $BIDU at  0.21, $RIMM at 1.78, #options"
54987510069198848;2a;"RT @HamzeiAnalytics: #PutCallRatio Tech &gt;&gt;&gt;&gt; $AAPL at 0.80, $GOOG at 0.71, $BIDU at  0.21, $RIMM at 1.78, #options"
54993933616418816;2a;ERROR
54994712846798848;4;ERROR
54995592732090368;4;ERROR
54996645791801344;4;$BIDU 143.06 new high
54996861290938368;4;4/4/11 - Nasdaq flat, S&P flat // Trend = Up // Guidance: Sector rotation in progress. Agriculture & energy looking to lead. $BIDU jumps 3%
54998231796555777;2b;ERROR
54999811165917184;4;$BIDU : BIDU closing @ all time high + New All Time high AH http://bit.ly/hQopHF
55001791514943488;2a;@DarvasTrader $bidu certainly over extended?
55008252471160832;4;52-Week High And Low Stocks: BIDU, CCIX, DCO, EPIC, JGBO, SPU, PRGN  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
55021074223607808;2b;$GOOG vs. $BIDU: Who has more pressure Larry Page/GOOG investors or Melo/NY Knicks Championship thirsty fans? http://stk.ly/hx9eQw
55022277011587072;2a;@TraderFlorida hey trader, got a video chart on $sohu or Sina$? $bidu $tzoo
55022524236439552;4;@Tripps dude, lol you know how much money you coulda made on these? $bidu $nflx
55022877577199616;2b;ERROR
55023694963146752;4;6 Chinese Stocks Favored by U.S. Investors  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
55024608029589504;4;How did our #stock picks do? 100% winners, 4 for 4 with market support, including $FSLR $BIDU $NFLX: http://ht.ly/4t2nM #mkts
55030948709924865;4;ERROR
55046421929402368;4;ERROR
55070743402266625;4;@stevelee81 I went long $BIDU again at 105 after getting out at 99 with that dip
55071910702223360;4;@XQuickFixX that was the buy of the year with you and $bidu off support, congrats man.Think I let noise scare me out. Now just have to wait.
55073703238713344;0;@XQuickFixX kept waiting for deeper correction that never came on $bidu when it dropped under 100,then they killed earnings and consolidated
55074756340355072;4;Let's start with the kind of stocks you might want to focus on. - LEADERS  Review these $SOHU $TZOO $ISRG $BIDU $PCLN - Watch how these act
55106724381736961;2b;Quick thoughts on leading stocks I'm following: $AAPL looks sick (in a bad way), $BIDU shows no signs of slowing after breaking 132...
55108150617059329;4;ERROR
55110517487960064;2a;$BIDU : evandisher - That is a good but difficult question. I cant even guess at an answer, sorry. One of the most dif http://bit.ly/ePXQVE
55145194210865152;4;$BIDU : Tell me you've been playing BIDU 8) http://bit.ly/ef98PZ
55157844684709888;4;$BIDU : i am about to go to sleep. I know BIDU AMZN will continue to hit high tomorrow.  I LOVE that AMZN chart. http://bit.ly/h6I1Fp
55176261449949184;4;"long $BIDU $APKT $DECK $CMG $MOS ; $BIDU is my largest position and core holding.  looking at other setups..."
55236089203535872;4;ERROR
55252227937419266;4;$BIDU is a beast.. it's too extended to buy now, but it's fun to watch. #traders if u caught that 9% #good #effin #trade
55252470313652226;2b;Other premkt movers up $gold $nvda $Orcl $ctxs $Vhc $expe $ssn $ctrp $sndk $msft $lulu ..down $qqq $bidu $Cree $nflx $AApl $kyn $lvs $psec
55262166307180544;2b;Sold my yesterdays $BIDU for 3 dollar profit..
55262283756093443;2b;At this pace, $BIDU will be looking to acquire $GOOG...wow $GOOG getting hammered...
55264577260240896;0;$bidu beginning to follow $goog to the downside
55266414730297344;4;ERROR
55266614303666178;2a;How Baidu Makes You So Much Cash  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
55266616027512832;4;Baidu, Lululemon Shares Hit New Highs  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
55266764262617088;0;RT @traderserge: $bidu beginning to follow $goog to the downside
55266784042946560;2b;ERROR
55267960574574592;2a;ERROR
55270243160948736;2a;Americans love to overpay. Perhaps our government helped teach us this. $TXN $LULU $CMG $WFMI $OPEN $BIDU
55270813364011008;0;RT @agwarner $AAPL down less % than $GOOG, $BIDU, $SBUX, et. al., not sure rebalance exactly crushing it
55272037425496064;4;ERROR
55272926169137152;4;ERROR
55286374462525440;4;China's Interest Rate Hike Works for Consumption  http://seekingalpha.com/a/5m2x $BIDU $CYB $SINA $SOHU
55294868624379904;4;ERROR
55312172791775232;4;$sohu $bidu $sina only pullback cause of rate hike. stocks will continue soar on 5% china growth
55321701373841409;2a;ERROR
55328944978800640;2a;Is this what $BIDU looks like without algos? Zzzzz............
55338299996381185;2b;Three bulls in a China shop:  $SINA $BIDU $SOHU.  Amazing run these past few months.
55386192891490304;2a;Beyond Baidu And Sina In The Internet Content Group  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
55391910755438593;2a;A Performance Review of China Internet Stocks for March http://seekingalpha.com/a/5m5g $ALBCF.PK $BIDU $CTRP $DANG $KONG $LONG $QIHU $SINA
55431267579199488;2a;$AAPL Rebalancing in May May Keep the Nasdaq from 2,800 today: http://bit.ly/gBc41K - $QQQ, $INTC, $MSFT, $NFLX, $OPEN, $PCLN, $BIDU
55471307445383169;2a;According to iResearch, $SINA has 56% of weibo share in China, Tencent has 21.5%, $BIDU has 13.2% $SOHU has 6.4%.
55471831657889793;2a;$SINA,$SOHU,$BIDU, weibo market shares: http://www.resonancechina.com/2011/03/30/sina-commands-56-of-chinas-microblog-market/
55472401554743296;4;RT @iChinaStock $BIDU Baidu Rectifying Its Music Download Business for Copyright http://news.ichinastock.com/a/1302057814887.html
55472715502596096;2b;$SINA has 56% of weibo's market shares, its users spend time is 86.6%, comparing to Tencent's 9.1%, $BIDU's 2.2%, and $SOHU's 1.1%.
55473205338583040;4;$SOHU's video and $BIDU's video service just jumped to No.2 and No.3 in China, closed their gap to leader $YOKU.
55491190988087296;4;@traderstewie $ENDP $MA $BIDU $3 in profits this week alone
55517532261588992;2a;@CrappyStockTips ...or you can pony up for a Chinese company that has a proven track record.... $BIDU
55517736939433984;2a;ERROR
55526841867436032;4;ERROR
55603371561861120;4;"rt @AnneMarieTrades Trading levels and setups- all access for $ABX,$BIDU, $BIIB,$CRM, $CMG, $GS,$LULU,$X & OTHERS http://bit.ly/e8ng9g &lt;Thx"
55605747228213248;2a;RT @AnneMarieTrades: Trading levels  and my setups- all access - for  $ABX, $BIDU, $BIIB, $CRM, $CMG, $GS, $LULU, $X AND OTHERS http://b ...
55605763313385472;4;"@AnneMarieTrades Trading levels and my setups for $ABX, $BIDU, $BIIB, $CRM, $CMG, $GS, $LULU, $X AND OTHERS http://bit.ly/e8ng9g -&gt; thx!"
55619523402932224;2a;$BIDU, $SOHU: If it's true, huge positive for $SOHU. http://news.ichinastock.com/a/1299864859413.html
55624477303767041;4;I won't short $YOKU, but if I am a lucky share holder, I'd sell and buy any other Chinese social media stock: $BIDU, $SINA, $SOHU.
55625535245660160;4;Lots of leaders up so far this morning: $CMG, $PCLN, $ISRG, $AAPL (yes, $AAPL), $WYNN, $BIDU, $NFLX, $SINA, $SOHU, $LULU, $CRM, $APKT, etc.
55625925768904704;4;ERROR
55635612476243968;2a;putting on some tech shorts in $bidu $open $pcln aggressively
55635701953339392;0;ERROR
55640446428381184;2a;Google: Stifel Sees Regulatory Scrutiny For Years - Tech Trader Daily - $GOOG $AAPL $AMZN $BIDU $YHOO $MSFT $EBAY  http://bit.ly/dREePd
55642560986750976;0;ERROR
55643421259472899;4;nomura raises $bidu numbers: also bidu to offer licensed music downloads
55646704128630784;0;Could $bidu be ready for a correction?  I think so.
55647671393857537;2a;ERROR
55647702742081536;0;$nflx $amzn $bidu already red
55648400259022848;2b;ERROR
55648629741985792;0;ERROR
55648813490249728;2b;$bidu shorts in command
55649697557258240;0;$BIDU made it's money via piracy. time to payback.
55652160301580288;4;ERROR
55654442695008258;2a;Angela Miles reports on: $GOOG, $NFLX, $BIDU, $XNPT & in an interview with Matt Shapiro: $VIX. $$  http://bit.ly/idigDK
55657090273910784;0;$BIDU,$OPEN,$LULU,$PNRA,$PCLN...watch out bear raid
55658134814982144;2a;ERROR
55658624558694401;0;ERROR
55659756844617728;0;ERROR
55660204251025408;2a;@MarketFinancial I M BIG BULL ALL THE WAY...BUT DID U SAW REVERSAL ...IF U SMART U NOTICE THAT IN ALL MARKET LEADER $BIDU,$NFLX,$PCLN,$POT
55660432802840576;4;ERROR
55660995888168960;0;Stopped out of $BIDU calls. It was a hell of a run!
55661314428772352;0;I almost $BIDU puts yesterday..Why did i cancel it....
55663085838544896;0;ERROR
55663109540552704;0;$BIDU losing 136,  look for next around 133  http://bit.ly/hQqVhE
55663752791605248;0;ERROR
55663880076144641;0;$BIDU : Those high flyers are finally correcting.  BIDU $135 coming, AMZN $180 coming!!  http://bit.ly/hdBVy9
55664010539958272;2a;ERROR
55664584719212545;0;$BIDU : BIDU, tank you POS....LOL http://bit.ly/hHTj4Y
55664694698057728;2a;@DarvasTrader $BIDU, $LULU, & PCLN.  You say the volume is light.   I see big red spiked volume bars inter-day.  How do you look at volume?
55664891964567552;0;$BIDU : LOL.. BIDU $135 is coming your way, have been smelling it all along http://bit.ly/hePNGK
55665008394244097;4;$BIDU : BTW, BIDU is NOT a POS. It is a good company almost the monopoly in china. Just that it's really time for prof http://bit.ly/fiZSBO
55667597944954880;0;RT @traderserge: we've been standing on this precipice for a while.  $pcln $open $bidu et. al.  today, the market took that first step o ...
55668053731573760;2a;$BIDU : re BIDU nice tank sold my puts :) http://bit.ly/fdhSn3
55669661420892161;2a;$BIDU : Isn't BIDU set up with a similiar ownership structure to many of these that don't have actual ownership but ra http://bit.ly/ebbzoy
55671225732706304;0;Will cover today entry @ 142.08 100 shares short on $bidu @ 131 if it reach that price today.  Will not hold this baby overnight.
55671607083024385;4;$BIDU : BIDU grabbed a few 140 calls now...just to see if it bounces http://bit.ly/gOrj6k
55671780295196672;0;$BIDU : BIDU bumped $140, then now it's gonna hit $135.  clockwork. http://bit.ly/h4zENU
55673068298846208;4;ERROR
55673524618145793;0;Exciting day in Stocks: $Bidu dragging down $SINA and $SOHU ...($goog up) News of the Blockbuster purchase by Dish Network..$NFLX down 1.7%
55675655957921792;2b;ERROR
55679500733784064;0;ERROR
55684367929970688;2a;ERROR
55686972433375232;2a;$MCP momo hounds getting machine gunned. long positions on in $VHC $ANF $AAPL $BIDU
55687380996341760;2b;Weak longs in $SINA, $SOHU, $BIDU are out, shorts are in. If it is a correction, longs are in pain. If it's not, new highs are coming.
55687440005992448;2a;$JKS nice pullback, $BIDU see latest lists at http://stk.ly/hGZ5Xw
55688064915341312;2b;RT @KenShreve: Modest gains for market but multiple leaders under pressure in heavy volume $BIDU $SOHU $TZOO $OPEN $APKT - caution
55694386633256960;2b;ERROR
55695404368539648;2b;$BIDU http://chart.ly/a5ljpr5 Same for this China stock - bouncing off 10 day
55695615195226112;2a;$bidu ...must...have...you.........there, I bot u.  Feeling better.
55695640516239360;0;@Roon Seems the top growth stocks are all getting clobbered today!  $RVBD $LULU $OPEN $BIDU $HS $HAL
55695641522876416;2a;stopped b/e $MCP needs more time. partial out $BIDU +1.66. partial out $AAPL +.54
55702470877380608;2a;Analyst Actions on Chinese Stocks: ALN, ASIA, BIDU, CHA, CIS, EDU, FMCN, HSFT ...  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
55702472488001537;4;Report: China's Baidu to Debut Licensed Music Service in May  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
55704001173397504;2b;out remainder $ANF +1.04. stopped $MON -.21  $VHC $BIDU lets go
55707377281929216;2a;ERROR
55708244559151104;0;trimming some $BIDU off here +1.31. small size left.
55714447460794368;0;$BIDU : re BIDU come on down/weeeeeeeeee http://bit.ly/ee3TVi
55715882755833856;2b;RT @agwarner: don't see $QQQ green with $AAPL, $AMZN, $BIDU, $NFLX red too often
55715897989529600;0;Market leaders now negative - $BIDU $OPEN etc.  Futures pointed to 70+ open on the DOW, and we are below that towards closing.
55718823776624641;2a;What Would Make Us Nervous http://stk.ly/dSoGQB via @HCPG $GS $SI_F $SMH $OIH $HG_F $NFLX $LULU $BIDU
55725109859721216;2a;"@HCPG What would make us nervous http://stk.ly/dSoGQB $GS $SI_F $SMH $OIH $HG_F $NFLX $LULU $BIDU --&gt; Great stuff!"
55725625373237248;2b;@HCPG hmmm, copper and gold laggards would certainly disagree with the secular growth stories $BIDU $LULU $CMG etc.
55725786350624769;0;ERROR
55772061154541568;4;$Bidu after today pull back will go for may 130-150-170 butterfly
55780008790208512;4;ERROR
55780983840063488;0;success = risk management. better dont try new entries with $sina $open $bidu esp/ $lulu unless you are in for a trade. be careful.
55781814152871936;2a;ERROR
55823474249318400;2a;@riacco @diego_sapphire Love $SOHU $BIDU + $MELI, but not in them. I have a limited pallette right now, but love many. Can't trade them all
55833756568788992;0;$BIDU - another leader pulling back from top of channel, and with weakening technicals. $PUT time? http://fsc.bz/Cpx #WORDEN
55842466984767488;0;$BIDU : was in th 130 april puts ... sold em at a loss on Friday when BIDU was in the 139's ... regretting it big time http://bit.ly/eJOCN8
55854032811597825;4;ERROR
55943675133431808;0;ERROR
55959954577829888;2a;ERROR
55961417395875841;0;@5xBEAR Killer timing on your Baidu short call yesterday ayem, btw. $BIDU
55961931856621568;2a;@bored2tears yeah... Kicking myself for that one.  Got tied up with $ANF and forgot to play $BIDU... Lol
55973010351460352;4;Nice gap ups on $CRM $GOOG $YOKU $MCP $LTD $BIDU
55975063702339584;2a;Did I miss the moment on $SOHU now that it's at $95? Or is it going to be the next $BIDU going into the upper $100's? Thinking of buying 50
55977859554091008;4;$BIDU took its weibo out of market and will release a new version in May? I searched in $BIDU about weibo, finds $SINA, $SOHU and Tencent.
55980622325350400;2b;other premkt movers - up $xnpt $avl $il $crm $amzn $amsc  $cbrl  $ubs $ir $expr $bidu $AApl $zagg $ceva $csco $jaso $m $drys  $blud
55982114126049280;2a;Stocks on my watch list today: $BIDU, $NANO, $VSEA, $NXPI, $PWAV
55988153114312704;2a;sold $AAPL, $GOOG, $BIDU and $SOHU puts, plus the $SOHU, $SINA puts yesterday, now have naked puts on these.  Value on first two.
55989410596012032;4;Lots of leading stocks up so far this morning including $AAPL, $BIDU, $WYNN, $CRM, $CMG, $SOHU, $SINA, $PCLN, $JOBS etc.
55989768894431232;4;ERROR
55992974609350657;0;$nflx down 5, $bidu under 5day ma, so is $open pointing out the obvious
55996046064631808;2a;ERROR
55997511210504192;2a;$BIDU added here
55998342483808256;2b;@EloyCardozo $BIDU short, tough call, not quite sure.
56001531723526144;4;ERROR
56003146366980096;0;$bidu fell off the cliff again
56046327032852480;2a;MILLIONAIRE CLUB - SECRETS to PROFITING #1 MILLION PER YEAR http://goo.gl/l5XM9 $AUGT $BAC $BHP $BIDU $BMY $BP $BRK $C $CAM ii
56047296084848640;0;ERROR
56048275765215232;2a;UNLIMITED FREE TV SHOWS on YOUR PC - 12,000 FREE CHANNELS http://goo.gl/l5xUI $AUGT $BAC $BHP $BIDU $BMY $BP $BRK $C $CAM ee
56053042138714113;2a;ERROR
56054325646065665;0;$bidu needs to be shorted into earnings, buying puts best way. Post split price $40 higher then pre-split 08 lows. That's 1300 points, nuts
56054510463893504;2b;Wish $bidu never split, that would be a fun one to trade
56057746239406080;2a;ERROR
56070787895013377;4;$SINA, $SOHU, $ISRG, $BIDU, $DECK, $CRM, $PCLN, $JOBS, $ARW moving well despite the news coming out of Japan, Europe & Washington. $$
56078826479960067;2b;ERROR
56081950896697344;2a;MILLIONAIRE SECRETS CLUB - HOW TO MAKE $1 MILLION A YEAR http://goo.gl/JhyCe $AUGT $BAC $BHP $BIDU $BMY $BP $BRK $C $CAM fv
56082458814328832;2a;HOME TYPERS NEEDED - MAKE $1000's WEEKLY - PAYS DAILY  http://goo.gl/X9O9B $AUGT $BAC $BHP $BIDU $BMY $BP $BRK $C $CAM fv
56085277634072576;4;Today, while the indexes were down, leading stocks were workin well:  $SINA up $6+, $ISRG $6+, then  $SOHU, $BIDU, $WYNN etc. etc.
56086601603874817;2b;Sold $AAPL, $GOOG, $BIDU,$SOHU puts early today. Did sold some $SINA puts yesterday. I thought $SINA is risky. Wrong! $SINA up 6 today!
56090046499012608;4;ERROR
56095514428588032;4;Closed $AAPL, $BIDU and $GOOG naked puts for a nice profit for today. (it's a loss for $APPL, but gain for $GOOG and $BIDU).
56114155245146112;2b;Some Leading Stocks Back Off, But Not Much  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
56118643485982720;4;$BIDU http://chart.ly/9puflri Bouncing off this support ling and back above 10 day. Holding up well
56122490648408064;2a;@GoldmanSuchs yeah, but I keep missing them.  Missed $CSCO pop and $BIDU drop... Tweeted about both this week b4 they moved :(
56125015724265472;0;$BIDU : BIDU was one of my bad trades today.  Lost $68 on the calls.  Some business came up and I had to shut down my  http://bit.ly/f9A7Gt
56127073646948352;4;$BIDU : Hmmm?  thought BIDU was going up .. how come you lose money on calls? http://bit.ly/dOYggU
56129081028255744;4;Chinese internet stocks at or near all-time highs: $NTES $SINA $BIDU $SOHU $YOKU | Good times for those who understand industry (...I don't)
56171737708118017;2b;ERROR
56182109320118272;4;$BIDU : nice job, BIDU now is heading back to High of year http://bit.ly/fPMx5E
56190712194138112;2a;ERROR
56193226595508224;4;ERROR
56198875647705088;0;"#JingDong CEO complains in China microblog: we have to pay $BIDU RMB 5M/y for the brand ""Jingdong"", Baidu earns by extorting"
56199783924248576;0;$BIDU : Thanks, but I have this peculiar feeling I will be long gone by then, I would like to see a nice large body gr http://bit.ly/eeVnKd
56205467281653760;4;Watchlist for Friday, 8 Apr: $ACOR $BIDU $BRK-B $CELG $EOG $ETN $FIG $HD $MDR $MMC $NOV $NVDA $OXY $SU $TXN $WLP $WY
56274108702392320;0;"RT @LawrenceYeah: #JingDong CEO complains in China microblog: we have to pay $BIDU RMB 5M/y for the brand ""Jingdong"", Baidu earns by ext ..."
56277253679611904;2a;ERROR
56296062750699520;0;ERROR
56336250172489728;0;ERROR
56336885932490753;2a;ERROR
56339146742050816;4;$BIDU Baidu to Launch Open Platform for Application Developers _iChinaStock.com http://ping.fm/DRhrZ
56344370160484352;2a;Stocks on my watch list today: $CXO, $RES, $PTEN, $BRNC, $CPX, $BTU, $ARUN, $BIDU, $SFLY, $RAX, $IL
56345899693117440;2b;Baidu.com (BIDU) Showing Bullish Technicals But Could Break Through $139.46 ...  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
56349223469322240;4;$ISRG, $PCLN, $BIDU, $SINA and $SLW nice gap ups this morning. $$
56350873877622784;4;ERROR
56356325923368960;4;Now hearing from the rumor mill $FBOOK plans to enter china through major partnership(s)  $SINA $BIDU  http://stk.ly/gtecK7
56360176382513152;4;ERROR
56360521535991808;0;Bot April 15th $BIDU $140 puts at $2.65... Sold April 8th $140 puts at .50 #Calendar #ThetaCake
56366291161849856;4;Rumor: Baidu, Facebook Ally to Launch SNS in China  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
56366300875866112;4;$BIDU is ripping
56367934754398208;4;@axtec99 $bidu 140 calls...chi-pow...cha=ching...nice
56368175104798720;2a;$BIDU adding a few here 141.1...stop 139
56368218843000832;2a;@xiefrank I love this--earlier someone blasts me for not pushing $SINA. Now i am accused of pumping!  $SINA--52 week high. $BIDU--close
56368834189340673;2b;now hearing $BIDU will be partnering w/ $FBOOK, not $SINA  according to Marbridge Daily citing multiple indus. sources http://stk.ly/fjd5M3
56374913791037440;4;$BIDU working higher
56375214564589568;4;$BIDU added a few more 141.25
56377708980076544;4;ERROR
56378645366837251;4;$SLW, $BIDU, $SINA moving well today on solid volume.  $$
56381385883123713;2b;Ok... $bidu needs to start pulling back.  Making me nervous.
56381944992247809;2a;ERROR
56382011220303872;4;3 New Growth Engines for Baidu  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
56386108262580224;2b;Internet Stocks Trade: Long China, Short U.S. http://seekingalpha.com/a/5mmq $AAPL $AOL $BIDU $GOOG $IACI $MSFT $SINA $SOHU $YHOO $YOKU
56404994294939648;4;$BIDU getting ahead of itself... Drop down damnnit!
56405397711491072;2b;RT @techrice: Blockbuster Rumor: Facebook Partners with Baidu to Enter China http://is.gd/jOtWfk by @klukoff $BIDU
56405933810647040;2a;@goldmansuchs can you add $BIDU to conviction sell please?
56408176559525888;2b;Closed first leg of $BIDU calendar... Sold for .50, bot back for .05.  Getting hit on 2nd leg though.  Gonna risk holding til Monday.
56409036194713600;2a;$BIDU : BIDU boooooooooooooooo HOD HOD HOD http://bit.ly/gOYWt1
56410544982335488;2b;ERROR
56411104565395456;4;ERROR
56413372618514432;4;$BIDU traders sweeping up 4/8 145 weekly calls all day $$
56414398943735808;2b;$YOKU $BIDU clown parade
56420196172300288;4;$BIDU now nearly $17 (~$13%+) above my 3/20 buy point.  Nice. $$
56421613809307648;2b;$BIDU : in BIDU $140 puts waiting for a correction now, a slight correction, now saying it will go to $140 today, but  http://bit.ly/fmXWDd
56423809506476032;4;$BIDU : no in BIDU puts.  Waitingn for $141 http://bit.ly/fQGc5H
56426732189794304;4;$BIDU : BIDU come on, 50 more cents please. http://bit.ly/fo5G1X
56433819003265024;4;$BIDU : yes oh SHIT BIDU $140 comin OH SHIT http://bit.ly/gjgWc7
56435020486803457;4;ERROR
56446673513234432;2b;ERROR
56452459295555584;2a;@DUBSTRADER you shorted $BIDU (?!)
56459906429104128;4;$BIDU strong here. If $GOOG were to get back into China watch out... But, that doesn't seem likely...
56471641827459072;4;Rumors of $sina or $bidu partnering with facebook to build a china social network!! @jimcramer
56473614215688192;4;ERROR
56497182316040192;4;Shit RT @Swiftstories RT @InsideNetwork Facebook Rumored to be Partnering w/  $BIDU to Launch New Social Ntwrk in China http://bit.ly/f8UnGz
56498839682686976;0;@bored2tears oh good... Must have missed it... Got $BIDU puts at $140.50 this morn
56532568291540992;2a;@5xBEAR Dammit! Tell me when you short something like $NFLX $BIDU so I can sell puts and get paid.
56553952023543808;2b;"LONG $BIDU $APKT $CMG $DECK $MOS ; really need to find a way to dump $MOS, total laggard at this point"
56561195368456192;4;$BIDU is a beast, watch out shorts! facebook is coming... http://tinyurl.com/3pwebb2
56561499535179778;4;ERROR
56562011131215872;2a;ERROR
56562160125489152;2b;@CrappyStockTips you went long $BIDU?!?  I regret flipping out of $LULU $FOSL at 70, but I'm still happy w/results, $BTU tough few days...
56564071683731456;2a;ERROR
56564864264581120;2b;ERROR
56635275400577024;2a;$BIDU BIDU : Off support http://fsc.bz/CuK #WORDEN
56653731789422592;4;China's Inflation Moves Give It a Fresh Glow  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
56693455509929984;4;"$BIDU http://chart.ly/2j3nvue Extended 7.5% past prior high of 131.63 -  recent b/o then support at 10-week MA; don't chase"
56717066308300800;4;ERROR
56726719842881536;4;$SINA, $SOHU, $NTES, $BIDU most actively-traded Chinese stocks in New York?  http://tinyurl.com/3nctlph  $$
56758729936343040;2a;StockTwits 50, April 9 http://stk.ly/i2sDKo via @StockTwits50 $JAZZ $SLW $LULU $WTIC $BIDU
56768739319873537;2a;HACK the STOCK MARKET - SECRET TO MAKING 225% STOCK TRADES  http://goo.gl/rYIQV $AUGT $BAC $BHP $BIDU $BMY $BP $BRK $C $CAM xa
56795847773523968;2b;"Commented on: ""Internet Stocks Trade: Long China, Short... http://seekingalpha.com/a/5mmq $BIDU $GOOG $YHOO $MSFT $AAPL $YOKU $SINA $SOHU"
56855109296070656;4;$BIDU BIDU : Another take.  Second target almost reached. http://fsc.bz/CvV #WORDEN
56903471470882816;4;ERROR
57014283116085248;2b;lots of people pumping $BIDU these days on popular investment web sites, good or bad?
57048447169212416;0;ERROR
57050427413381120;2a;Why I Agree With Cramer's Call for Caution http://seekingalpha.com/a/5mqj $ABT $AFL $BIDU $CRM $LULU $MSFT $NFLX $PFE $TEF $XOM
57086351308374016;4;Top 10 U.S.-Listed Chinese Stocks with Highest Return on Assets: SCEI, SCOK ...  : $BIDU : http://scroli.com/profile/BIDU/ #Baidu
57088581210087425;4;ERROR
57089941116686337;4;@DUBSTRADER oh yeah, that thing is a beast, riding since 73. Funny, growth is so high that even with 90 p/e, PEG is under 1.0 LOL $bidu
57147109052383232;4;ERROR
57251810506842112;4;ERROR
57253765803294720;4;If $BIDU gets the deal, I see $200 easy which is $2000 price from $40 stock in three years.
57256187040772096;4;RT @Scobleizer MT @niubi: chinese press reporting baidu insiders have confirmed facebook & $bidu have signed deal http://bit.ly/eN9XvY
57256187770568704;4;RT @CuriosityFueled: MT @niubi: chinese press reporting baidu insiders have confirmed facebook & $bidu have signed deal http://bit.ly/eN9XvY
57258085512773633;2a;anyone know how to look up Baidu on the chinese stock exchanges? $BIDU
57260925664768000;4;ERROR
57261155638460417;4;"got a ""no comment"" from $bidu 's @kaiserkuo on Chinese press reports of a Facebook-Baidu deal . Baidu stock likely will pop, even though"
57261454910431232;0;given crowded/mature state of SNS there is not much reason to expect Baidu 2b able 2 execute a successful SNS play so l8 in the game $bidu
57263085840384000;4;ERROR
57263829771501568;2b;took netease and blizzard more than a year 2 get their JV approved. even if Baidu-Facebook announce deal may b while b4 can launch $bidu
57265769775497216;4;RT @howardlindzon: RT @niubi chinese press reporting insiders have confirmed facebook & $BIDU have signed deal ... http://tmi.me/8Hwnf
